Deepfakes,df_0.jpg,-0.9704256057739258,-0.4319995939731598,0.36279067397117615,0.26107552647590637,0.45566433668136597,0.5856615900993347,-1.4016417264938354,0.7935405373573303,1.0750550031661987,2.307443857192993
Deepfakes,df_1.jpg,-0.9714356660842896,-0.42259126901626587,0.3640897572040558,0.26692724227905273,0.4516271650791168,0.5829393267631531,-1.4092786312103271,0.7868845462799072,1.0796465873718262,2.306485414505005
Deepfakes,df_2.jpg,-0.9703313708305359,-0.42283785343170166,0.3662746250629425,0.27142879366874695,0.452003538608551,0.5829764604568481,-1.4077625274658203,0.7891838550567627,1.0830100774765015,2.3004672527313232
Deepfakes,df_3.jpg,-0.9713059067726135,-0.42695480585098267,0.3656367361545563,0.2720033824443817,0.4505400061607361,0.5794218182563782,-1.4046214818954468,0.7895981669425964,1.0817921161651611,2.3018035888671875
Deepfakes,df_4.jpg,-0.9734562635421753,-0.432709664106369,0.36417415738105774,0.26719892024993896,0.45377588272094727,0.5816560983657837,-1.4011176824569702,0.7880516648292542,1.0763592720031738,2.30117130279541
Deepfakes,df_5.jpg,-0.9736329913139343,-0.42871981859207153,0.36143743991851807,0.264807790517807,0.44919177889823914,0.5866957902908325,-1.4013317823410034,0.7890836000442505,1.0780065059661865,2.301129102706909
Deepfakes,df_6.jpg,-0.9689176082611084,-0.4289238750934601,0.36349377036094666,0.26208263635635376,0.4472528100013733,0.5909458994865417,-1.4040731191635132,0.7859494090080261,1.0765938758850098,2.2998428344726562
Deepfakes,df_7.jpg,-0.9732151627540588,-0.4292226731777191,0.3619730770587921,0.263863205909729,0.4491603970527649,0.583665132522583,-1.4026446342468262,0.787839412689209,1.074074387550354,2.3003878593444824
Deepfakes,df_8.jpg,-0.9729626178741455,-0.42824068665504456,0.3584057688713074,0.2688777446746826,0.44288790225982666,0.5874832272529602,-1.4024136066436768,0.7891525626182556,1.0796946287155151,2.3008623123168945
Deepfakes,df_9.jpg,-0.9621509313583374,-0.41793093085289,0.35689109563827515,0.25984257459640503,0.4470686912536621,0.5851417183876038,-1.4084255695343018,0.8056900501251221,1.0742084980010986,2.2956554889678955
Deepfakes,df_10.jpg,-0.5154035091400146,-0.028917202726006508,0.651858389377594,1.3282004594802856,1.5507932901382446,-0.015085794031620026,0.8946325182914734,0.6019343733787537,-0.5148241519927979,-0.33669790625572205
Deepfakes,df_11.jpg,-0.5171738862991333,-0.016524318605661392,0.6453559994697571,1.3291224241256714,1.5323790311813354,-0.010211054235696793,0.8954529762268066,0.598211407661438,-0.5265926122665405,-0.33970707654953003
Deepfakes,df_12.jpg,-0.5122784376144409,-0.023221056908369064,0.6324961185455322,1.3352292776107788,1.528444528579712,-0.0038903786335140467,0.8977468013763428,0.5721592903137207,-0.5378038287162781,-0.3430405259132385
Deepfakes,df_13.jpg,-0.5094892978668213,-0.02725742571055889,0.6342767477035522,1.3287830352783203,1.5415738821029663,0.0066619268618524075,0.8985534906387329,0.570520281791687,-0.5366989970207214,-0.3274095952510834
Deepfakes,df_14.jpg,-0.5074569582939148,-0.03905641660094261,0.6449748277664185,1.335758924484253,1.555031180381775,0.0017533485079184175,0.8916891813278198,0.5675675272941589,-0.5344195365905762,-0.3115570843219757
Deepfakes,df_15.jpg,-0.5135524272918701,-0.04644140601158142,0.648345947265625,1.325127124786377,1.5458017587661743,0.027116117998957634,0.8993677496910095,0.577426552772522,-0.5326052308082581,-0.31649908423423767
Deepfakes,df_16.jpg,-0.5131253600120544,-0.0530734583735466,0.6541005373001099,1.3271427154541016,1.5467742681503296,0.027712306007742882,0.8937603235244751,0.5930361747741699,-0.4981231093406677,-0.3209463059902191
Deepfakes,df_17.jpg,-0.506957471370697,-0.055590081959962845,0.6545541882514954,1.3267898559570312,1.544665813446045,0.03644837066531181,0.8926675915718079,0.5868296027183533,-0.50690758228302,-0.32163205742836
Deepfakes,df_18.jpg,-0.500743567943573,-0.06277652084827423,0.657688319683075,1.3337968587875366,1.54571533203125,0.030547568574547768,0.8972222208976746,0.5905589461326599,-0.5137231349945068,-0.31507793068885803
Deepfakes,df_19.jpg,-0.5099432468414307,-0.06998195499181747,0.6508731842041016,1.342522382736206,1.549330711364746,0.03643185645341873,0.8905411958694458,0.5859276056289673,-0.5041466951370239,-0.31563442945480347
Deepfakes,df_20.jpg,-0.3057071268558502,0.9078395962715149,2.379673480987549,0.5728493332862854,-1.637328028678894,0.026817403733730316,-0.9015380144119263,-0.018772808834910393,-0.7682109475135803,-0.27117496728897095
Deepfakes,df_21.jpg,-0.30318474769592285,0.9053512811660767,2.390645742416382,0.5664535760879517,-1.6234724521636963,0.024028191342949867,-0.9023227691650391,-0.01717250607907772,-0.7727813124656677,-0.27170971035957336
Deepfakes,df_22.jpg,-0.30052223801612854,0.9115647077560425,2.38576078414917,0.5699378848075867,-1.6310678720474243,0.030513329431414604,-0.9011309742927551,-0.01352513488382101,-0.7661551833152771,-0.27224043011665344
Deepfakes,df_23.jpg,-0.3024698793888092,0.914792001247406,2.379239320755005,0.5697547793388367,-1.6293776035308838,0.036881446838378906,-0.9064366817474365,-0.008282925002276897,-0.7667250633239746,-0.2700868844985962
Deepfakes,df_24.jpg,-0.29670846462249756,0.9143022894859314,2.3757874965667725,0.5675258636474609,-1.6338492631912231,0.03576544299721718,-0.9076380729675293,-0.020460456609725952,-0.7564697861671448,-0.26287782192230225
Deepfakes,df_25.jpg,-0.3050360679626465,0.9118692278862,2.381639003753662,0.5635157227516174,-1.62776780128479,0.02697864919900894,-0.9198113083839417,-0.014954487793147564,-0.7665852308273315,-0.2544900178909302
Deepfakes,df_26.jpg,-0.3069988191127777,0.9174912571907043,2.3757407665252686,0.5547345280647278,-1.6341168880462646,0.023065710440278053,-0.9227752089500427,-0.011595519259572029,-0.7745261788368225,-0.2572604715824127
Deepfakes,df_27.jpg,-0.30728527903556824,0.9186711311340332,2.3745288848876953,0.5618863105773926,-1.6430690288543701,0.028694715350866318,-0.9209282398223877,-0.018545733764767647,-0.7831663489341736,-0.2641165554523468
Deepfakes,df_28.jpg,-0.3102196753025055,0.9205703735351562,2.379481077194214,0.5494270920753479,-1.643162727355957,0.03697845712304115,-0.910724937915802,-0.010958203114569187,-0.786814272403717,-0.25541484355926514
Deepfakes,df_29.jpg,-0.3229406476020813,0.924221396446228,2.3683688640594482,0.5524524450302124,-1.6440207958221436,0.03474818915128708,-0.8846034407615662,-0.026135824620723724,-0.7891238331794739,-0.26933133602142334
Deepfakes,df_30.jpg,-2.2021729946136475,-0.10044033080339432,-0.6057450771331787,0.3361530005931854,0.781955361366272,-1.8207957744598389,0.5708737969398499,1.4294486045837402,-0.09861332923173904,-0.14743812382221222
Deepfakes,df_31.jpg,-2.081871747970581,-0.13226868212223053,-0.6737992167472839,0.36945396661758423,0.7922953963279724,-1.8219276666641235,0.6421342492103577,1.499510407447815,-0.11909981071949005,-0.19058674573898315
Deepfakes,df_32.jpg,-1.887178659439087,-0.19021569192409515,-0.8837209939956665,0.36588001251220703,0.8749206066131592,-1.7711471319198608,0.7029582262039185,1.5380064249038696,-0.11111216247081757,-0.15248768031597137
Deepfakes,df_33.jpg,-1.981834888458252,-0.19311101734638214,-0.7652047276496887,0.3458518981933594,0.8749558925628662,-1.7883374691009521,0.6933780312538147,1.5779682397842407,-0.15550930798053741,-0.14758948981761932
Deepfakes,df_34.jpg,-2.1341664791107178,-0.1526038944721222,-0.63844233751297,0.3397049307823181,0.8443450927734375,-1.7414630651474,0.6695318818092346,1.62803053855896,-0.21154147386550903,-0.1581113338470459
Deepfakes,df_35.jpg,-2.210960626602173,-0.17732968926429749,-0.5939506888389587,0.2891688346862793,0.915919840335846,-1.6549018621444702,0.6075072884559631,1.5935734510421753,-0.10049474984407425,-0.2546767294406891
Deepfakes,df_36.jpg,-2.201814889907837,-0.035010773688554764,-0.5769974589347839,0.19609443843364716,0.9642698168754578,-1.7721199989318848,0.5747929811477661,1.6005303859710693,-0.06550789624452591,-0.21368661522865295
Deepfakes,df_37.jpg,-2.2536673545837402,-0.0842907577753067,-0.5776069760322571,0.2034309059381485,0.9752682447433472,-1.8150527477264404,0.6037982106208801,1.5050395727157593,-0.15074537694454193,-0.12454903870820999
Deepfakes,df_38.jpg,-2.32047438621521,-0.041620511561632156,-0.5264943838119507,0.20056985318660736,0.9528547525405884,-1.7354601621627808,0.6174711585044861,1.506537914276123,-0.1211053729057312,-0.1262751668691635
Deepfakes,df_39.jpg,-2.3436853885650635,0.003774649230763316,-0.4834786057472229,0.2590537369251251,0.9549968838691711,-1.7795661687850952,0.6285502910614014,1.4636095762252808,-0.11354425549507141,-0.11212652176618576
Deepfakes,df_40.jpg,0.11425071209669113,-0.04741138592362404,0.9895642399787903,1.5227057933807373,0.9850246906280518,-0.8906446099281311,-0.38375335931777954,-0.11285066604614258,-0.9765966534614563,0.25008848309516907
Deepfakes,df_41.jpg,0.10651831328868866,-0.049815673381090164,1.0019506216049194,1.5000115633010864,0.9642157554626465,-0.9071324467658997,-0.3729081451892853,-0.11590735614299774,-0.9861090183258057,0.2581425607204437
Deepfakes,df_42.jpg,0.11610623449087143,-0.022777952253818512,1.025107502937317,1.5090099573135376,0.9384472370147705,-0.9140840172767639,-0.37509119510650635,-0.12442324310541153,-1.0236953496932983,0.29855406284332275
Deepfakes,df_43.jpg,0.11583831906318665,-0.04123617708683014,1.0458483695983887,1.5066633224487305,0.936237096786499,-0.8912021517753601,-0.3657092750072479,-0.16880516707897186,-1.0142372846603394,0.30396172404289246
Deepfakes,df_44.jpg,0.10916696488857269,-0.049745768308639526,1.0087189674377441,1.466178059577942,0.9599485397338867,-0.8887976408004761,-0.3876362442970276,-0.13864652812480927,-1.0113545656204224,0.28326499462127686
Deepfakes,df_45.jpg,0.11391256749629974,-0.03948454558849335,1.0389550924301147,1.4561400413513184,0.9494940638542175,-0.8860496282577515,-0.3509693443775177,-0.15649493038654327,-0.990516185760498,0.30392077565193176
